WP, 05, 2024071906,   , BEST,   0, 130N, 1323E,  20, 1007, DB,   0,    ,    0,    0,    0,    0, 1008,  190,  55,   0,   0,   W,   0,    ,   0,   0,     INVEST, S, 
WP, 05, 2024071912,   , BEST,   0, 139N, 1307E,  20, 1003, DB,   0,    ,    0,    0,    0,    0, 1006,  190,  55,   0,   0,   W,   0,    ,   0,   0,     INVEST, S, 
WP, 05, 2024071918,   , BEST,   0, 147N, 1297E,  25,  999, TD,   0,    ,    0,    0,    0,    0, 1006,  190,  55,   0,   0,   W,   0,    ,   0,   0,       FIVE, S,  0,    ,    0,    0,    0,    0, TRANSITIONED, wpB22024 to wp052024, 
WP, 05, 2024072000,   , BEST,   0, 157N, 1288E,  30,  997, TD,   0,    ,    0,    0,    0,    0, 1008,  170,  55,   0,   0,   W,   0,    ,   0,   0,       FIVE, S, 
WP, 05, 2024072006,   , BEST,   0, 161N, 1282E,  35,  995, TS,  34, NEQ,    0,    0,   30,   25, 1008,  160,  60,   0,   0,   W,   0,    ,   0,   0,       FIVE, S, 
WP, 05, 2024072012,   , BEST,   0, 165N, 1276E,  40,  997, TS,  34, NEQ,    0,    0,   60,   50, 1007,  150,  40,   0,   0,   W,   0,    ,   0,   0,      GAEMI, S, 
WP, 05, 2024072018,   , BEST,   0, 167N, 1267E,  40,  998, TS,  34, NEQ,   15,   20,   60,   50, 1006,  150,  40,  50,   0,   W,   0,    ,   0,   0,      GAEMI, S, 
WP, 05, 2024072100,   , BEST,   0, 169N, 1258E,  45,  997, TS,  34, NEQ,   30,   45,   60,   50, 1007,  170,  30,   0,   0,   W,   0,    ,   0,   0,      GAEMI, M, 
WP, 05, 2024072106,   , BEST,   0, 169N, 1257E,  45,  994, TS,  34, NEQ,   55,   65,   75,   50, 1005,  170,  20,   0,   0,   W,   0,    ,   0,   0,      GAEMI, M, 
WP, 05, 2024072112,   , BEST,   0, 170N, 1256E,  50,  992, TS,  34, NEQ,   60,   90,   90,   55, 1006,  180,  15,   0,   0,   W,   0,    ,   0,   0,      GAEMI, M, 
WP, 05, 2024072112,   , BEST,   0, 170N, 1256E,  50,  992, TS,  50, NEQ,   20,   30,   30,   20, 1006,  180,  15,   0,   0,   W,   0,    ,   0,   0,      GAEMI, M, 
WP, 05, 2024072118,   , BEST,   0, 171N, 1255E,  55,  987, TS,  34, NEQ,   60,  100,  100,   55, 1005,  175,  15,   0,   0,   W,   0,    ,   0,   0,      GAEMI, M, 
WP, 05, 2024072118,   , BEST,   0, 171N, 1255E,  55,  987, TS,  50, NEQ,   30,   40,   40,   20, 1005,  175,  15,   0,   0,   W,   0,    ,   0,   0,      GAEMI, M, 
WP, 05, 2024072200,   , BEST,   0, 174N, 1255E,  55,  987, TS,  34, NEQ,   65,  110,  110,   60, 1005,  185,  15,   0,   0,   W,   0,    ,   0,   0,      GAEMI, M, 
WP, 05, 2024072200,   , BEST,   0, 174N, 1255E,  55,  987, TS,  50, NEQ,   35,   50,   60,   25, 1005,  185,  15,   0,   0,   W,   0,    ,   0,   0,      GAEMI, M, 
WP, 05, 2024072206,   , BEST,   0, 179N, 1254E,  65,  980, TY,  34, NEQ,   70,  120,  120,   65, 1003,  195,  15,   0,   0,   W,   0,    ,   0,   0,      GAEMI, M, 
WP, 05, 2024072206,   , BEST,   0, 179N, 1254E,  65,  980, TY,  50, NEQ,   40,   55,   90,   25, 1003,  195,  15,   0,   0,   W,   0,    ,   0,   0,      GAEMI, M, 
WP, 05, 2024072206,   , BEST,   0, 179N, 1254E,  65,  980, TY,  64, NEQ,    0,    0,   20,    0, 1003,  195,  15,   0,   0,   W,   0,    ,   0,   0,      GAEMI, M, 
WP, 05, 2024072212,   , BEST,   0, 185N, 1253E,  65,  981, TY,  34, NEQ,   75,  135,  135,   70, 1004,  220,  25,   0,   0,   W,   0,    ,   0,   0,      GAEMI, M, 
WP, 05, 2024072212,   , BEST,   0, 185N, 1253E,  65,  981, TY,  50, NEQ,   50,   65,  105,   30, 1004,  220,  25,   0,   0,   W,   0,    ,   0,   0,      GAEMI, M, 
WP, 05, 2024072212,   , BEST,   0, 185N, 1253E,  65,  981, TY,  64, NEQ,    0,    0,   45,    0, 1004,  220,  25,   0,   0,   W,   0,    ,   0,   0,      GAEMI, M, 
WP, 05, 2024072218,   , BEST,   0, 191N, 1251E,  75,  972, TY,  34, NEQ,  100,  135,  135,   90, 1002,  235,  25,   0,   0,   W,   0,    ,   0,   0,      GAEMI, S, 
WP, 05, 2024072218,   , BEST,   0, 191N, 1251E,  75,  972, TY,  50, NEQ,   60,   70,   80,   40, 1002,  235,  25,   0,   0,   W,   0,    ,   0,   0,      GAEMI, S, 
WP, 05, 2024072218,   , BEST,   0, 191N, 1251E,  75,  972, TY,  64, NEQ,   10,   10,   40,   10, 1002,  235,  25,   0,   0,   W,   0,    ,   0,   0,      GAEMI, S, 
WP, 05, 2024072300,   , BEST,   0, 197N, 1249E,  80,  968, TY,  34, NEQ,  120,  135,  135,  110, 1002,  270,  25,   0,   0,   W,   0,    ,   0,   0,      GAEMI, D, 
WP, 05, 2024072300,   , BEST,   0, 197N, 1249E,  80,  968, TY,  50, NEQ,   60,   75,   75,   60, 1002,  270,  25,   0,   0,   W,   0,    ,   0,   0,      GAEMI, D, 
WP, 05, 2024072300,   , BEST,   0, 197N, 1249E,  80,  968, TY,  64, NEQ,   20,   20,   40,   20, 1002,  270,  25,   0,   0,   W,   0,    ,   0,   0,      GAEMI, D, 
WP, 05, 2024072306,   , BEST,   0, 208N, 1251E,  85,  963, TY,  34, NEQ,  150,  150,  150,  130, 1002,  270,  15,   0,   0,   W,   0,    ,   0,   0,      GAEMI, D, 
WP, 05, 2024072306,   , BEST,   0, 208N, 1251E,  85,  963, TY,  50, NEQ,   60,   80,   85,   65, 1002,  270,  15,   0,   0,   W,   0,    ,   0,   0,      GAEMI, D, 
WP, 05, 2024072306,   , BEST,   0, 208N, 1251E,  85,  963, TY,  64, NEQ,   30,   30,   40,   25, 1002,  270,  15,   0,   0,   W,   0,    ,   0,   0,      GAEMI, D, 
WP, 05, 2024072312,   , BEST,   0, 220N, 1244E,  90,  956, TY,  34, NEQ,  180,  165,  165,  150, 1000,  260,  15,   0,   0,   W,   0,    ,   0,   0,      GAEMI, D, 
WP, 05, 2024072312,   , BEST,   0, 220N, 1244E,  90,  956, TY,  50, NEQ,   70,   85,   95,   70, 1000,  260,  15,   0,   0,   W,   0,    ,   0,   0,      GAEMI, D, 
WP, 05, 2024072312,   , BEST,   0, 220N, 1244E,  90,  956, TY,  64, NEQ,   40,   40,   40,   30, 1000,  260,  15,   0,   0,   W,   0,    ,   0,   0,      GAEMI, D, 
WP, 05, 2024072318,   , BEST,   0, 229N, 1235E, 110,  934, TY,  34, NEQ,  210,  180,  190,  165,  998,  260,   5,   0,  10,   W,   0,    ,   0,   0,      GAEMI, D, 
WP, 05, 2024072318,   , BEST,   0, 229N, 1235E, 110,  934, TY,  50, NEQ,   85,   90,  105,   75,  998,  260,   5,   0,  10,   W,   0,    ,   0,   0,      GAEMI, D, 
WP, 05, 2024072318,   , BEST,   0, 229N, 1235E, 110,  934, TY,  64, NEQ,   40,   50,   40,   35,  998,  260,   5,   0,  10,   W,   0,    ,   0,   0,      GAEMI, D, 
WP, 05, 2024072400,   , BEST,   0, 235N, 1233E, 115,  928, TY,  34, NEQ,  240,  200,  225,  175,  998,  280,  12,   0,  15,   W,   0,    ,   0,   0,      GAEMI, D, 
WP, 05, 2024072400,   , BEST,   0, 235N, 1233E, 115,  928, TY,  50, NEQ,  100,  100,  115,   85,  998,  280,  12,   0,  15,   W,   0,    ,   0,   0,      GAEMI, D, 
WP, 05, 2024072400,   , BEST,   0, 235N, 1233E, 115,  928, TY,  64, NEQ,   40,   65,   40,   35,  998,  280,  12,   0,  15,   W,   0,    ,   0,   0,      GAEMI, D, 
WP, 05, 2024072406,   , BEST,   0, 242N, 1224E, 125,  919, TY,  34, NEQ,  220,  185,  200,  160,  998,  280,   5,   0,  10,   W,   0,    ,   0,   0,      GAEMI, D, 
WP, 05, 2024072406,   , BEST,   0, 242N, 1224E, 125,  919, TY,  50, NEQ,  100,   95,  100,  100,  998,  280,   5,   0,  10,   W,   0,    ,   0,   0,      GAEMI, D, 
WP, 05, 2024072406,   , BEST,   0, 242N, 1224E, 125,  919, TY,  64, NEQ,   50,   70,   35,   50,  998,  280,   5,   0,  10,   W,   0,    ,   0,   0,      GAEMI, D, 
WP, 05, 2024072412,   , BEST,   0, 237N, 1216E, 110,  931, TY,  34, NEQ,  200,  170,  190,  170,  996,  270,   5,   0,  10,   W,   0,    ,   0,   0,      GAEMI, D, 
WP, 05, 2024072412,   , BEST,   0, 237N, 1216E, 110,  931, TY,  50, NEQ,   95,   90,   75,   70,  996,  270,   5,   0,  10,   W,   0,    ,   0,   0,      GAEMI, D, 
WP, 05, 2024072412,   , BEST,   0, 237N, 1216E, 110,  931, TY,  64, NEQ,   40,   50,   30,   30,  996,  270,   5,   0,  10,   W,   0,    ,   0,   0,      GAEMI, D, 
WP, 05, 2024072418,   , BEST,   0, 245N, 1214E,  90,  943, TY,  34, NEQ,  190,  175,  150,  130,  992,  260,  10,   0,   0,   W,   0,    ,   0,   0,      GAEMI, D, 
WP, 05, 2024072418,   , BEST,   0, 245N, 1214E,  90,  943, TY,  50, NEQ,   70,   70,   60,   60,  992,  260,  10,   0,   0,   W,   0,    ,   0,   0,      GAEMI, D, 
WP, 05, 2024072418,   , BEST,   0, 245N, 1214E,  90,  943, TY,  64, NEQ,   20,   30,   25,   20,  992,  260,  10,   0,   0,   W,   0,    ,   0,   0,      GAEMI, D, 
WP, 05, 2024072500,   , BEST,   0, 252N, 1203E,  70,  957, TY,  34, NEQ,  180,  180,  120,  100,  992,  250,  10,   0,   0,   W,   0,    ,   0,   0,      GAEMI, D, 
WP, 05, 2024072500,   , BEST,   0, 252N, 1203E,  70,  957, TY,  50, NEQ,   55,   50,   40,   40,  992,  250,  10,   0,   0,   W,   0,    ,   0,   0,      GAEMI, D, 
WP, 05, 2024072500,   , BEST,   0, 252N, 1203E,  70,  957, TY,  64, NEQ,   10,   20,   20,   10,  992,  250,  10,   0,   0,   W,   0,    ,   0,   0,      GAEMI, D, 
WP, 05, 2024072506,   , BEST,   0, 253N, 1196E,  60,  963, TS,  34, NEQ,  145,  150,   90,   80,  990,  240,  10,   0,   0,   W,   0,    ,   0,   0,      GAEMI, M, 
WP, 05, 2024072506,   , BEST,   0, 253N, 1196E,  60,  963, TS,  50, NEQ,   30,   30,   30,   30,  990,  240,  10,   0,   0,   W,   0,    ,   0,   0,      GAEMI, M, 
WP, 05, 2024072512,   , BEST,   0, 255N, 1191E,  50,  970, TS,  34, NEQ,  120,  120,   60,   60,  990,  210,  20,   0,   0,   W,   0,    ,   0,   0,      GAEMI, M, 
WP, 05, 2024072512,   , BEST,   0, 255N, 1191E,  50,  970, TS,  50, NEQ,   25,   20,   20,   20,  990,  210,  20,   0,   0,   W,   0,    ,   0,   0,      GAEMI, M, 
WP, 05, 2024072518,   , BEST,   0, 256N, 1186E,  40,  975, TS,  34, NEQ,   90,   90,   30,   30,  991,  210,  20,   0,   0,   W,   0,    ,   0,   0,      GAEMI, M, 
WP, 05, 2024072600,   , BEST,   0, 260N, 1178E,  35,  979, TS,  34, NEQ,   60,   60,   30,   30,  992,  225,  35,   0,   0,   W,   0,    ,   0,   0,      GAEMI,  , 
WP, 05, 2024072606,   , BEST,   0, 276N, 1173E,  30,  971, TD,   0,    ,    0,    0,    0,    0,  992,  190,  35,   0,   0,   W,   0,    ,   0,   0,      GAEMI,  , 
WP, 05, 2024072612,   , BEST,   0, 282N, 1172E,  20,  979, DB,   0,    ,    0,    0,    0,    0,  995,  200,  60,   0,   0,   W,   0,    ,   0,   0,      GAEMI,  , 
