WP, 32, 2018111618,   , BEST,   0,  98N, 1137E,  20, 1005, DB,   0,    ,    0,    0,    0,    0, 1009,  105,  20,   0,   0,   W,   0,    ,   0,   0,     INVEST, S,  
WP, 32, 2018111700,   , BEST,   0, 100N, 1127E,  25, 1004, TD,   0,    ,    0,    0,    0,    0, 1010,  140,  20,   0,   0,   W,   0,    ,   0,   0,     INVEST, S,  
WP, 32, 2018111706,   , BEST,   0, 102N, 1120E,  25, 1004, TD,   0,    ,    0,    0,    0,    0, 1009,  140,  30,   0,   0,   W,   0,    ,   0,   0,     INVEST, M,  
WP, 32, 2018111712,   , BEST,   0, 105N, 1114E,  30, 1000, TD,   0,    ,    0,    0,    0,    0, 1010,  160,  30,   0,   0,   W,   0,    ,   0,   0,     INVEST, M,  0,    ,    0,    0,    0,    0, TRANSITIONED, wpG12018 to wp322018,                                                                                                                                                                                       
WP, 32, 2018111718,   , BEST,   0, 108N, 1109E,  30, 1000, TD,   0,    ,    0,    0,    0,    0, 1010,  160,  30,   0,   0,   W,   0,    ,   0,   0,     TORAJI, M,  
WP, 32, 2018111800,   , BEST,   0, 112N, 1101E,  30, 1004, TD,   0,    ,    0,    0,    0,    0, 1011,  150,  30,   0,   0,   W,   0,    ,   0,   0,     TORAJI, M,  
WP, 32, 2018111806,   , BEST,   0, 117N, 1092E,  25, 1008, TD,   0,    ,    0,    0,    0,    0, 1011,  150,  35,   0,   0,   W,   0,    ,   0,   0,     TORAJI, S,  
WP, 32, 2018111812,   , BEST,   0, 120N, 1076E,  20, 1009, DB,   0,    ,    0,    0,    0,    0, 1011,  150,  35,   0,   0,   W,   0,    ,   0,   0,     TORAJI, S,  
WP, 32, 2018111818,   , BEST,   0, 115N, 1066E,  15, 1010, LO,   0,    ,    0,    0,    0,    0, 1011,  150,  35,   0,   0,    ,   0,    ,   0,   0,     TORAJI,  ,  
WP, 32, 2018111900,   , BEST,   0, 106N, 1057E,  15, 1010, LO,   0,    ,    0,    0,    0,    0, 1011,  150,  35,   0,   0,    ,   0,    ,   0,   0,     TORAJI,  ,  
WP, 32, 2018111906,   , BEST,   0,  98N, 1050E,  15, 1010, LO,   0,    ,    0,    0,    0,    0, 1011,  150,  35,   0,   0,    ,   0,    ,   0,   0,     TORAJI,  ,  
WP, 32, 2018111912,   , BEST,   0,  92N, 1041E,  20, 1007, DB,   0,    ,    0,    0,    0,    0, 1011,  150,  35,   0,   0,    ,   0,    ,   0,   0,     TORAJI,  ,  
WP, 32, 2018111918,   , BEST,   0,  88N, 1034E,  20, 1007, DB,   0,    ,    0,    0,    0,    0, 1011,  150,  35,   0,   0,    ,   0,    ,   0,   0,     TORAJI,  ,  
WP, 32, 2018112000,   , BEST,   0,  85N, 1028E,  25, 1004, TD,   0,    ,    0,    0,    0,    0, 1011,  150,  35,   0,   0,    ,   0,    ,   0,   0,     TORAJI,  ,  
WP, 32, 2018112006,   , BEST,   0,  83N, 1021E,  30, 1000, TD,   0,    ,    0,    0,    0,    0, 1011,  150,  35,   0,   0,   W,   0,    ,   0,   0,     TORAJI, S,  
WP, 32, 2018112012,   , BEST,   0,  82N, 1015E,  25, 1008, TD,   0,    ,    0,    0,    0,    0, 1011,  150,  35,   0,   0,   W,   0,    ,   0,   0,     TORAJI, S,  
WP, 32, 2018112018,   , BEST,   0,  80N, 1009E,  25, 1008, TD,   0,    ,    0,    0,    0,    0, 1011,  160,  30,   0,   0,   W,   0,    ,   0,   0,     TORAJI, S,  
WP, 32, 2018112100,   , BEST,   0,  76N, 1003E,  20, 1007, DB,   0,    ,    0,    0,    0,    0, 1011,  160,  30,   0,   0,   W,   0,    ,   0,   0,     TORAJI, S,  
